,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
2010-12-30 to 2011-01-12,-0.3398592327370508,,,,,,,,,,,,,
2010-12-31 to 2011-01-13,0.0,,,,,,,,,,,,,
2011-01-01 to 2011-01-14,,5.737782089187884,,,,,,,,,,,,
2011-01-02 to 2011-01-15,,5.737782089187884,,,,,,,,,,,,
2011-01-03 to 2011-01-16,,5.737782089187884,,,,,,,,,,,,
2011-01-04 to 2011-01-17,,5.188801915570409,,,,,,,,,,,,
2011-01-05 to 2011-01-18,,1.991099320499348,,,,,,,,,,,,
2011-01-06 to 2011-01-19,,1.5311460842661295,,,,,,,,,,,,
2011-01-07 to 2011-01-20,,-1.0234126532262864,,,,,,,,,,,,
2011-01-08 to 2011-01-21,,-4.593398880603365,,,,,,,,,,,,
2011-01-09 to 2011-01-22,,-4.593398880603365,,,,,,,,,,,,
2011-01-10 to 2011-01-23,,-4.593398880603365,,,,,,,,,,,,
2011-01-11 to 2011-01-24,,-1.2264182867431954,,,,,,,,,,,,
2011-01-12 to 2011-01-25,,-0.8768317097555245,,,,,,,,,,,,
2011-01-13 to 2011-01-26,,-0.5293628718241076,,,,,,,,,,,,
2011-01-14 to 2011-01-27,,-1.5122861042533318,,,,,,,,,,,,
2011-01-15 to 2011-01-28,,-1.3357348108887286,,,,,,,,,,,,
2011-01-16 to 2011-01-29,,-1.3357348108887286,,,,,,,,,,,,
2011-01-17 to 2011-01-30,,-1.3357348108887286,,,,,,,,,,,,
2011-01-18 to 2011-01-31,,-0.39047899286640214,,,,,,,,,,,,
2011-01-19 to 2011-02-01,,1.8268229043194055,,,,,,,,,,,,
2011-01-20 to 2011-02-02,,3.498854168106729,,,,,,,,,,,,
2011-01-21 to 2011-02-03,,5.117567685482157,,,,,,,,,,,,
2011-01-22 to 2011-02-04,,2.6818767041139204,,,,,,,,,,,,
2011-01-23 to 2011-02-05,,2.6818767041139204,,,,,,,,,,,,
2011-01-24 to 2011-02-06,,2.6818767041139204,,,,,,,,,,,,
2011-01-25 to 2011-02-07,,3.0697011358498574,,,,,,,,,,,,
2011-01-26 to 2011-02-08,,3.300817124012606,,,,,,,,,,,,
2011-01-27 to 2011-02-09,,4.355933794828732,,,,,,,,,,,,
2011-01-28 to 2011-02-10,,5.486476204543944,,,,,,,,,,,,
2011-01-29 to 2011-02-11,,5.166208180122825,,,,,,,,,,,,
2011-01-30 to 2011-02-12,,5.166208180122825,,,,,,,,,,,,
2011-01-31 to 2011-02-13,,5.166208180122825,,,,,,,,,,,,
2011-02-01 to 2011-02-14,,4.1011199281288535,,,,,,,,,,,,
2011-02-02 to 2011-02-15,,4.524858934662569,,,,,,,,,,,,
2011-02-03 to 2011-02-16,,5.7331448866187396,,,,,,,,,,,,
2011-02-04 to 2011-02-17,,3.405468360994483,,,,,,,,,,,,
2011-02-05 to 2011-02-18,,-0.37509897823575467,,,,,,,,,,,,
2011-02-06 to 2011-02-19,,-0.37509897823575467,,,,,,,,,,,,
2011-02-07 to 2011-02-20,,-0.37509897823575467,,,,,,,,,,,,
2011-02-08 to 2011-02-21,,-1.3062866875982582,,,,,,,,,,,,
2011-02-09 to 2011-02-22,,-5.4584591899890125,,,,,,,,,,,,
2011-02-10 to 2011-02-23,,-3.362094318616985,,,,,,,,,,,,
2011-02-11 to 2011-02-24,,-3.914784388178167,,,,,,,,,,,,
2011-02-12 to 2011-02-25,,-3.068120266673028,,,,,,,,,,,,
2011-02-13 to 2011-02-26,,-3.068120266673028,,,,,,,,,,,,
2011-02-14 to 2011-02-27,,-3.068120266673028,,,,,,,,,,,,
2011-02-15 to 2011-02-28,,-1.8588127192509116,,,,,,,,,,,,
2011-02-16 to 2011-03-01,,-3.8058239254819575,,,,,,,,,,,,
2011-02-17 to 2011-03-02,,-1.724817176008386,,,,,,,,,,,,
2011-02-18 to 2011-03-03,,2.5673305935174464,,,,,,,,,,,,
2011-02-19 to 2011-03-04,,6.317011212252075,,,,,,,,,,,,
2011-02-20 to 2011-03-05,,6.317011212252075,,,,,,,,,,,,
2011-02-21 to 2011-03-06,,6.317011212252075,,,,,,,,,,,,
2011-02-22 to 2011-03-07,,4.946705474134009,,,,,,,,,,,,
2011-02-23 to 2011-03-08,,3.835145569797154,,,,,,,,,,,,
2011-02-24 to 2011-03-09,,2.796883621631345,,,,,,,,,,,,
2011-02-25 to 2011-03-10,,-0.4279924797533038,,,,,,,,,,,,
2011-02-26 to 2011-03-11,,-0.3454235284338743,,,,,,,,,,,,
2011-02-27 to 2011-03-12,,-0.3454235284338743,,,,,,,,,,,,
2011-02-28 to 2011-03-13,,-0.3454235284338743,,,,,,,,,,,,
2011-03-01 to 2011-03-14,,1.2167051439290093,,,,,,,,,,,,
2011-03-02 to 2011-03-15,,-1.89990934877747,,,,,,,,,,,,
2011-03-03 to 2011-03-16,,-8.218393070379939,,,,,,,,,,,,
2011-03-04 to 2011-03-17,,-7.044416081751757,,,,,,,,,,,,
2011-03-05 to 2011-03-18,,-6.947873309681476,,,,,,,,,,,,
2011-03-06 to 2011-03-19,,-6.947873309681476,,,,,,,,,,,,
2011-03-07 to 2011-03-20,,-6.947873309681476,,,,,,,,,,,,
2011-03-08 to 2011-03-21,,-4.626708020031596,,,,,,,,,,,,
2011-03-09 to 2011-03-22,,-3.1974548842902544,,,,,,,,,,,,
2011-03-10 to 2011-03-23,,-2.157629527103786,,,,,,,,,,,,
2011-03-11 to 2011-03-24,,-1.9943652523237,,,,,,,,,,,,
2011-03-12 to 2011-03-25,,-0.5713080104115231,,,,,,,,,,,,
2011-03-13 to 2011-03-26,,-0.5713080104115231,,,,,,,,,,,,
2011-03-14 to 2011-03-27,,-0.5713080104115231,,,,,,,,,,,,
2011-03-15 to 2011-03-28,,1.4503492045832276,,,,,,,,,,,,
2011-03-16 to 2011-03-29,,6.348300283110351,,,,,,,,,,,,
2011-03-17 to 2011-03-30,,4.180573845081728,,,,,,,,,,,,
2011-03-18 to 2011-03-31,,5.39508979733606,,,,,,,,,,,,
2011-03-19 to 2011-04-01,,1.5502497020018218,,,,,,,,,,,,
2011-03-20 to 2011-04-02,,1.5502497020018218,,,,,,,,,,,,
2011-03-21 to 2011-04-03,,1.5502497020018218,,,,,,,,,,,,
2011-03-22 to 2011-04-04,,-0.0029082244680280417,,,,,,,,,,,,
2011-03-23 to 2011-04-05,,-0.08846954649930945,,,,,,,,,,,,
2011-03-24 to 2011-04-06,,-2.0089063744032183,,,,,,,,,,,,
2011-03-25 to 2011-04-07,,-3.82887516716555,,,,,,,,,,,,
2011-03-26 to 2011-04-08,,-4.388766413400841,,,,,,,,,,,,
2011-03-27 to 2011-04-09,,-4.388766413400841,,,,,,,,,,,,
2011-03-28 to 2011-04-10,,-4.388766413400841,,,,,,,,,,,,
2011-03-29 to 2011-04-11,,-5.744237393820746,,,,,,,,,,,,
2011-03-30 to 2011-04-12,,-4.655343375363167,,,,,,,,,,,,
2011-03-31 to 2011-04-13,,-3.552259525070437,,,,,,,,,,,,
2011-04-01 to 2011-04-14,,-3.5233443136904983,,,,,,,,,,,,
2011-04-02 to 2011-04-15,,-4.024121053609276,,,,,,,,,,,,
2011-04-03 to 2011-04-16,,-4.024121053609276,,,,,,,,,,,,
2011-04-04 to 2011-04-17,,-4.024121053609276,,,,,,,,,,,,
2011-04-05 to 2011-04-18,,-2.077380217049214,,,,,,,,,,,,
2011-04-06 to 2011-04-19,,-0.05322877928759355,,,,,,,,,,,,
2011-04-07 to 2011-04-20,,1.2807402395887035,,,,,,,,,,,,
2011-04-08 to 2011-04-21,,4.667821627144198,,,,,,,,,,,,
2011-04-09 to 2011-04-22,,6.01570847998711,,,,,,,,,,,,
2011-04-10 to 2011-04-23,,6.01570847998711,,,,,,,,,,,,
2011-04-11 to 2011-04-24,,6.01570847998711,,,,,,,,,,,,
2011-04-12 to 2011-04-25,,6.200312149325991,,,,,,,,,,,,
2011-04-13 to 2011-04-26,,4.251336968558278,,,,,,,,,,,,
2011-04-14 to 2011-04-27,,5.333597785500547,,,,,,,,,,,,
2011-04-15 to 2011-04-28,,5.890767472854251,,,,,,,,,,,,
2011-04-16 to 2011-04-29,,5.508510294141099,,,,,,,,,,,,
2011-04-17 to 2011-04-30,,5.508510294141099,,,,,,,,,,,,
2011-04-18 to 2011-05-01,,5.508510294141099,,,,,,,,,,,,
2011-04-19 to 2011-05-02,,2.492166904033211,,,,,,,,,,,,
2011-04-20 to 2011-05-03,,1.690956986914709,,,,,,,,,,,,
2011-04-21 to 2011-05-04,,-0.32221529482492883,,,,,,,,,,,,
2011-04-22 to 2011-05-05,,-1.7732948857682913,,,,,,,,,,,,
2011-04-23 to 2011-05-06,,-1.7987806455999855,,,,,,,,,,,,
2011-04-24 to 2011-05-07,,-1.7987806455999855,,,,,,,,,,,,
2011-04-25 to 2011-05-08,,-1.7987806455999855,,,,,,,,,,,,
2011-04-26 to 2011-05-09,,-0.8047703519304986,,,,,,,,,,,,
2011-04-27 to 2011-05-10,,-0.19988362163428477,,,,,,,,,,,,
2011-04-28 to 2011-05-11,,0.13838698535494495,,,,,,,,,,,,
2011-04-29 to 2011-05-12,,-1.0167675048979596,,,,,,,,,,,,
2011-04-30 to 2011-05-13,,-1.669174713430413,,,,,,,,,,,,
2011-05-01 to 2011-05-14,,-1.669174713430413,,,,,,,,,,,,
2011-05-02 to 2011-05-15,,-1.669174713430413,,,,,,,,,,,,
2011-05-03 to 2011-05-16,,-4.279126236648538,,,,,,,,,,,,
2011-05-04 to 2011-05-17,,-3.8418834831613466,,,,,,,,,,,,
2011-05-05 to 2011-05-18,,-1.9841675768005524,,,,,,,,,,,,
2011-05-06 to 2011-05-19,,-1.768292804826164,,,,,,,,,,,,
2011-05-07 to 2011-05-20,,-3.561604854583616,,,,,,,,,,,,
2011-05-08 to 2011-05-21,,-3.561604854583616,,,,,,,,,,,,
2011-05-09 to 2011-05-22,,-3.561604854583616,,,,,,,,,,,,
2011-05-10 to 2011-05-23,,-4.306772136208956,,,,,,,,,,,,
2011-05-11 to 2011-05-24,,-4.331397250292145,,,,,,,,,,,,
2011-05-12 to 2011-05-25,,-2.824814439792689,,,,,,,,,,,,
2011-05-13 to 2011-05-26,,-1.6153008400674542,,,,,,,,,,,,
2011-05-14 to 2011-05-27,,1.2331283884637962,,,,,,,,,,,,
2011-05-15 to 2011-05-28,,1.2331283884637962,,,,,,,,,,,,
2011-05-16 to 2011-05-29,,1.2331283884637962,,,,,,,,,,,,
2011-05-17 to 2011-05-30,,0.37785637915188675,,,,,,,,,,,,
2011-05-18 to 2011-05-31,,2.3421258247884675,,,,,,,,,,,,
2011-05-19 to 2011-06-01,,1.4623749096561387,,,,,,,,,,,,
2011-05-20 to 2011-06-02,,3.2456753804016985,,,,,,,,,,,,
2011-05-21 to 2011-06-03,,2.703351677911399,,,,,,,,,,,,
2011-05-22 to 2011-06-04,,2.703351677911399,,,,,,,,,,,,
2011-05-23 to 2011-06-05,,2.703351677911399,,,,,,,,,,,,
2011-05-24 to 2011-06-06,,1.7610258037419593,,,,,,,,,,,,
2011-05-25 to 2011-06-07,,-1.4074497343055243,,,,,,,,,,,,
2011-05-26 to 2011-06-08,,-0.8238538376677037,,,,,,,,,,,,
2011-05-27 to 2011-06-09,,-1.7545260073227245,,,,,,,,,,,,
2011-05-28 to 2011-06-10,,-6.3048092140565535,,,,,,,,,,,,
2011-05-29 to 2011-06-11,,-6.3048092140565535,,,,,,,,,,,,
2011-05-30 to 2011-06-12,,-6.3048092140565535,,,,,,,,,,,,
2011-05-31 to 2011-06-13,,-6.103583420313218,,,,,,,,,,,,
2011-06-01 to 2011-06-14,,-3.782809367213549,,,,,,,,,,,,
2011-06-02 to 2011-06-15,,-5.5908566772638295,,,,,,,,,,,,
2011-06-03 to 2011-06-16,,-5.322641315086325,,,,,,,,,,,,
2011-06-04 to 2011-06-17,,-5.259715347174742,,,,,,,,,,,,
2011-06-05 to 2011-06-18,,-5.259715347174742,,,,,,,,,,,,
2011-06-06 to 2011-06-19,,-5.259715347174742,,,,,,,,,,,,
2011-06-07 to 2011-06-20,,-5.035516112604179,,,,,,,,,,,,
2011-06-08 to 2011-06-21,,-2.0888375079015966,,,,,,,,,,,,
2011-06-09 to 2011-06-22,,-2.678855581993655,,,,,,,,,,,,
2011-06-10 to 2011-06-23,,1.6354588915022232,,,,,,,,,,,,
2011-06-11 to 2011-06-24,,-0.07655375574442524,,,,,,,,,,,,
2011-06-12 to 2011-06-25,,-0.07655375574442524,,,,,,,,,,,,
2011-06-13 to 2011-06-26,,-0.07655375574442524,,,,,,,,,,,,
2011-06-14 to 2011-06-27,,-0.12032294078439794,,,,,,,,,,,,
2011-06-15 to 2011-06-28,,2.604418681799553,,,,,,,,,,,,
2011-06-16 to 2011-06-29,,2.730968041197563,,,,,,,,,,,,
2011-06-17 to 2011-06-30,,4.811670354390325,,,,,,,,,,,,
2011-06-18 to 2011-07-01,,8.860819940786007,,,,,,,,,,,,
2011-06-19 to 2011-07-02,,8.860819940786007,,,,,,,,,,,,
2011-06-20 to 2011-07-03,,8.860819940786007,,,,,,,,,,,,
2011-06-21 to 2011-07-04,,5.521027179197512,,,,,,,,,,,,
2011-06-22 to 2011-07-05,,8.31345775998822,,,,,,,,,,,,
2011-06-23 to 2011-07-06,,6.198105575938353,,,,,,,,,,,,
2011-06-24 to 2011-07-07,,9.4530461129074,,,,,,,,,,,,
2011-06-25 to 2011-07-08,,8.3333554700278,,,,,,,,,,,,
2011-06-26 to 2011-07-09,,8.3333554700278,,,,,,,,,,,,
2011-06-27 to 2011-07-10,,8.3333554700278,,,,,,,,,,,,
2011-06-28 to 2011-07-11,,5.5897101398618485,,,,,,,,,,,,
2011-06-29 to 2011-07-12,,5.900485842260968,,,,,,,,,,,,
2011-06-30 to 2011-07-13,,6.6583932373349,,,,,,,,,,,,
2011-07-01 to 2011-07-14,,4.227124317663273,,,,,,,,,,,,
2011-07-02 to 2011-07-15,,4.432914048295023,,,,,,,,,,,,
2011-07-03 to 2011-07-16,,4.432914048295023,,,,,,,,,,,,
2011-07-04 to 2011-07-17,,4.432914048295023,,,,,,,,,,,,
2011-07-05 to 2011-07-18,,6.9742269021735455,,,,,,,,,,,,
2011-07-06 to 2011-07-19,,7.132685208900129,,,,,,,,,,,,
2011-07-07 to 2011-07-20,,8.314723230444002,,,,,,,,,,,,
2011-07-08 to 2011-07-21,,7.667315500346748,,,,,,,,,,,,
2011-07-09 to 2011-07-22,,11.101677578014483,,,,,,,,,,,,
2011-07-10 to 2011-07-23,,11.101677578014483,,,,,,,,,,,,
2011-07-11 to 2011-07-24,,11.101677578014483,,,,,,,,,,,,
2011-07-12 to 2011-07-25,,12.650210378681626,,,,,,,,,,,,
2011-07-13 to 2011-07-26,,12.678068268125516,,,,,,,,,,,,
2011-07-14 to 2011-07-27,,9.732521584011785,,,,,,,,,,,,
2011-07-15 to 2011-07-28,,7.371512522207784,,,,,,,,,,,,
2011-07-16 to 2011-07-29,,4.462265501691901,,,,,,,,,,,,
2011-07-17 to 2011-07-30,,4.462265501691901,,,,,,,,,,,,
2011-07-18 to 2011-07-31,,4.462265501691901,,,,,,,,,,,,
2011-07-19 to 2011-08-01,,5.280631865249827,,,,,,,,,,,,
2011-07-20 to 2011-08-02,,0.519471425896223,,,,,,,,,,,,
2011-07-21 to 2011-08-03,,1.363294968684315,,,,,,,,,,,,
2011-07-22 to 2011-08-04,,-4.050303794209829,,,,,,,,,,,,
2011-07-23 to 2011-08-05,,-6.243414701126144,,,,,,,,,,,,
2011-07-24 to 2011-08-06,,-6.243414701126144,,,,,,,,,,,,
2011-07-25 to 2011-08-07,,-6.243414701126144,,,,,,,,,,,,
2011-07-26 to 2011-08-08,,-12.443912931270427,,,,,,,,,,,,
2011-07-27 to 2011-08-09,,-4.732665565944136,,,,,,,,,,,,
2011-07-28 to 2011-08-10,,-7.179344732551446,,,,,,,,,,,,
2011-07-29 to 2011-08-11,,-4.29725857431666,,,,,,,,,,,,
2011-07-30 to 2011-08-12,,-4.980443488422428,,,,,,,,,,,,
2011-07-31 to 2011-08-13,,-4.980443488422428,,,,,,,,,,,,
2011-08-01 to 2011-08-14,,-4.980443488422428,,,,,,,,,,,,
2011-08-02 to 2011-08-15,,-1.4142263562435535,,,,,,,,,,,,
2011-08-03 to 2011-08-16,,-3.0797246817708235,,,,,,,,,,,,
2011-08-04 to 2011-08-17,,0.8134849581412356,,,,,,,,,,,,
2011-08-05 to 2011-08-18,,-2.0261330781000906,,,,,,,,,,,,
2011-08-06 to 2011-08-19,,0.7983688368062678,,,,,,,,,,,,
2011-08-07 to 2011-08-20,,0.7983688368062678,,,,,,,,,,,,
2011-08-08 to 2011-08-21,,0.7983688368062678,,,,,,,,,,,,
2011-08-09 to 2011-08-22,,-4.697747071820003,,,,,,,,,,,,
2011-08-10 to 2011-08-23,,2.7248940325724087,,,,,,,,,,,,
2011-08-11 to 2011-08-24,,0.6636228771608143,,,,,,,,,,,,
2011-08-12 to 2011-08-25,,-0.8674154832259955,,,,,,,,,,,,
2011-08-13 to 2011-08-26,,0.04433379072068126,,,,,,,,,,,,
2011-08-14 to 2011-08-27,,0.04433379072068126,,,,,,,,,,,,
2011-08-15 to 2011-08-28,,0.04433379072068126,,,,,,,,,,,,
2011-08-16 to 2011-08-29,,2.494235525061909,,,,,,,,,,,,
2011-08-17 to 2011-08-30,,2.5102214767845914,,,,,,,,,,,,
2011-08-18 to 2011-08-31,,5.1304735007461995,,,,,,,,,,,,
2011-08-19 to 2011-09-01,,7.021888794413088,,,,,,,,,,,,
2011-08-20 to 2011-09-02,,4.940546497636575,,,,,,,,,,,,
2011-08-21 to 2011-09-03,,4.940546497636575,,,,,,,,,,,,
2011-08-22 to 2011-09-04,,4.940546497636575,,,,,,,,,,,,
2011-08-23 to 2011-09-05,,0.12044799740975674,,,,,,,,,,,,
2011-08-24 to 2011-09-06,,0.9463406194833957,,,,,,,,,,,,
2011-08-25 to 2011-09-07,,2.731981208557399,,,,,,,,,,,,
2011-08-26 to 2011-09-08,,0.14600837221976168,,,,,,,,,,,,
2011-08-27 to 2011-09-09,,-3.2027817487080106,,,,,,,,,,,,
2011-08-28 to 2011-09-10,,-3.2027817487080106,,,,,,,,,,,,
2011-08-29 to 2011-09-11,,-3.2027817487080106,,,,,,,,,,,,
2011-08-30 to 2011-09-12,,-2.57693303701028,,,,,,,,,,,,
2011-08-31 to 2011-09-13,,-0.05458242724157537,,,,,,,,,,,,
2011-09-01 to 2011-09-14,,2.170389888087166,,,,,,,,,,,,
2011-09-02 to 2011-09-15,,5.055475433030084,,,,,,,,,,,,
2011-09-03 to 2011-09-16,,5.466926491267088,,,,,,,,,,,,
2011-09-04 to 2011-09-17,,5.466926491267088,,,,,,,,,,,,
2011-09-05 to 2011-09-18,,5.466926491267088,,,,,,,,,,,,
2011-09-06 to 2011-09-19,,8.397867106701655,,,,,,,,,,,,
2011-09-07 to 2011-09-20,,7.688894446353456,,,,,,,,,,,,
2011-09-08 to 2011-09-21,,7.289012289004909,,,,,,,,,,,,
2011-09-09 to 2011-09-22,,6.447993546890898,,,,,,,,,,,,
2011-09-10 to 2011-09-23,,6.411493163215821,,,,,,,,,,,,
2011-09-11 to 2011-09-24,,6.411493163215821,,,,,,,,,,,,
2011-09-12 to 2011-09-25,,6.411493163215821,,,,,,,,,,,,
2011-09-13 to 2011-09-26,,4.82292875232663,,,,,,,,,,,,
2011-09-14 to 2011-09-27,,2.5584713339512186,,,,,,,,,,,,
2011-09-15 to 2011-09-28,,1.0306328821478683,,,,,,,,,,,,
2011-09-16 to 2011-09-29,,-2.479387400771412,,,,,,,,,,,,
2011-09-17 to 2011-09-30,,-7.363406467135706,,,,,,,,,,,,
2011-09-18 to 2011-10-01,,-7.363406467135706,,,,,,,,,,,,
2011-09-19 to 2011-10-02,,-7.363406467135706,,,,,,,,,,,,
2011-09-20 to 2011-10-03,,-9.396552512320074,,,,,,,,,,,,
2011-09-21 to 2011-10-04,,-9.618082851199636,,,,,,,,,,,,
2011-09-22 to 2011-10-05,,-5.865827493342598,,,,,,,,,,,,
2011-09-23 to 2011-10-06,,-6.66084483694007,,,,,,,,,,,,
2011-09-24 to 2011-10-07,,-8.276892193698927,,,,,,,,,,,,
2011-09-25 to 2011-10-08,,-8.276892193698927,,,,,,,,,,,,
2011-09-26 to 2011-10-09,,-8.276892193698927,,,,,,,,,,,,
2011-09-27 to 2011-10-10,,-2.617342070798908,,,,,,,,,,,,
2011-09-28 to 2011-10-11,,0.8261738817397742,,,,,,,,,,,,
2011-09-29 to 2011-10-12,,2.975109853119719,,,,,,,,,,,,
2011-09-30 to 2011-10-13,,7.109500090789245,,,,,,,,,,,,
2011-10-01 to 2011-10-14,,12.65351343760275,,,,,,,,,,,,
2011-10-02 to 2011-10-15,,12.65351343760275,,,,,,,,,,,,
2011-10-03 to 2011-10-16,,12.65351343760275,,,,,,,,,,,,
2011-10-04 to 2011-10-17,,12.748997481515598,,,,,,,,,,,,
2011-10-05 to 2011-10-18,,11.629898948981799,,,,,,,,,,,,
2011-10-06 to 2011-10-19,,5.631053535310533,,,,,,,,,,,,
2011-10-07 to 2011-10-20,,6.898288895406431,,,,,,,,,,,,
2011-10-08 to 2011-10-21,,1.0442019822685862,,,,,,,,,,,,
2011-10-09 to 2011-10-22,,1.0442019822685862,,,,,,,,,,,,
2011-10-10 to 2011-10-23,,1.0442019822685862,,,,,,,,,,,,
2011-10-11 to 2011-10-24,,1.369007709039628,,,,,,,,,,,,
2011-10-12 to 2011-10-25,,-1.0989801975692448,,,,,,,,,,,,
2011-10-13 to 2011-10-26,,-1.9170864968424042,,,,,,,,,,,,
2011-10-14 to 2011-10-27,,-4.101881864888609,,,,,,,,,,,,
2011-10-15 to 2011-10-28,,-3.5810521840784357,,,,,,,,,,,,
2011-10-16 to 2011-10-29,,-3.5810521840784357,,,,,,,,,,,,
2011-10-17 to 2011-10-30,,-3.5810521840784357,,,,,,,,,,,,
2011-10-18 to 2011-10-31,,-4.135099189724468,,,,,,,,,,,,
2011-10-19 to 2011-11-01,,-0.5293601006342111,,,,,,,,,,,,
2011-10-20 to 2011-11-02,,0.5312187750690948,,,,,,,,,,,,
2011-10-21 to 2011-11-03,,2.5963127455075967,,,,,,,,,,,,
2011-10-22 to 2011-11-04,,-1.3628471184420115,,,,,,,,,,,,
2011-10-23 to 2011-11-05,,-1.3628471184420115,,,,,,,,,,,,
2011-10-24 to 2011-11-06,,-1.3628471184420115,,,,,,,,,,,,
2011-10-25 to 2011-11-07,,0.49275525987195384,,,,,,,,,,,,
2011-10-26 to 2011-11-08,,1.4053944645273622,,,,,,,,,,,,
2011-10-27 to 2011-11-09,,-2.3252571819818373,,,,,,,,,,,,
2011-10-28 to 2011-11-10,,-4.872194972745813,,,,,,,,,,,,
2011-10-29 to 2011-11-11,,-4.980461788500456,,,,,,,,,,,,
2011-10-30 to 2011-11-12,,-4.980461788500456,,,,,,,,,,,,
2011-10-31 to 2011-11-13,,-4.980461788500456,,,,,,,,,,,,
2011-11-01 to 2011-11-14,,-4.35045713250646,,,,,,,,,,,,
2011-11-02 to 2011-11-15,,-2.1589555261566313,,,,,,,,,,,,
2011-11-03 to 2011-11-16,,-4.54019768960937,,,,,,,,,,,,
2011-11-04 to 2011-11-17,,-5.704080068177961,,,,,,,,,,,,
2011-11-05 to 2011-11-18,,-6.201673178410107,,,,,,,,,,,,
2011-11-06 to 2011-11-19,,-6.201673178410107,,,,,,,,,,,,
2011-11-07 to 2011-11-20,,-6.201673178410107,,,,,,,,,,,,
2011-11-08 to 2011-11-21,,-9.162301330448862,,,,,,,,,,,,
2011-11-09 to 2011-11-22,,-4.7484980811858994,,,,,,,,,,,,
2011-11-10 to 2011-11-23,,-4.732375242502022,,,,,,,,,,,,
2011-11-11 to 2011-11-24,,-4.583766799528048,,,,,,,,,,,,
2011-11-12 to 2011-11-25,,-4.137003002019759,,,,,,,,,,,,
2011-11-13 to 2011-11-26,,-4.137003002019759,,,,,,,,,,,,
2011-11-14 to 2011-11-27,,-4.137003002019759,,,,,,,,,,,,
2011-11-15 to 2011-11-28,,-3.2687933806040848,,,,,,,,,,,,
2011-11-16 to 2011-11-29,,-3.006973283747357,,,,,,,,,,,,
2011-11-17 to 2011-11-30,,1.2691601821442178,,,,,,,,,,,,
2011-11-18 to 2011-12-01,,3.4645620204549856,,,,,,,,,,,,
2011-11-19 to 2011-12-02,,5.606880824245628,,,,,,,,,,,,
2011-11-20 to 2011-12-03,,5.606880824245628,,,,,,,,,,,,
2011-11-21 to 2011-12-04,,5.606880824245628,,,,,,,,,,,,
2011-11-22 to 2011-12-05,,4.382314720519989,,,,,,,,,,,,
2011-11-23 to 2011-12-06,,6.528820083479449,,,,,,,,,,,,
2011-11-24 to 2011-12-07,,7.0193139807671185,,,,,,,,,,,,
2011-11-25 to 2011-12-08,,7.451138865677932,,,,,,,,,,,,
2011-11-26 to 2011-12-09,,4.652792661368625,,,,,,,,,,,,
2011-11-27 to 2011-12-10,,4.652792661368625,,,,,,,,,,,,
2011-11-28 to 2011-12-11,,4.652792661368625,,,,,,,,,,,,
2011-11-29 to 2011-12-12,,4.99463628038685,,,,,,,,,,,,
2011-11-30 to 2011-12-13,,1.729472247836707,,,,,,,,,,,,
2011-12-01 to 2011-12-14,,-1.99524230813424,,,,,,,,,,,,
2011-12-02 to 2011-12-15,,-2.7611074888339466,,,,,,,,,,,,
2011-12-03 to 2011-12-16,,-3.050796349550908,,,,,,,,,,,,
2011-12-04 to 2011-12-17,,-3.050796349550908,,,,,,,,,,,,
2011-12-05 to 2011-12-18,,-3.050796349550908,,,,,,,,,,,,
2011-12-06 to 2011-12-19,,-2.2356176913660706,,,,,,,,,,,,
2011-12-07 to 2011-12-20,,1.7630728025326563,,,,,,,,,,,,
2011-12-08 to 2011-12-21,,1.4821001663030535,,,,,,,,,,,,
2011-12-09 to 2011-12-22,,1.2524507977762414,,,,,,,,,,,,
2011-12-10 to 2011-12-23,,2.932298023147199,,,,,,,,,,,,
2011-12-11 to 2011-12-24,,2.932298023147199,,,,,,,,,,,,
2011-12-12 to 2011-12-25,,2.932298023147199,,,,,,,,,,,,
2011-12-13 to 2011-12-26,,3.7344421536666896,,,,,,,,,,,,
2011-12-14 to 2011-12-27,,6.928130840076112,,,,,,,,,,,,
2011-12-15 to 2011-12-28,,6.254325859257177,,,,,,,,,,,,
2011-12-16 to 2011-12-29,,6.32512183315441,,,,,,,,,,,,
2011-12-17 to 2011-12-30,,5.962692969353779,,,,,,,,,,,,
2011-12-18 to 2011-12-31,,5.962692969353779,,,,,,,,,,,,
2011-12-19 to 2012-01-01,,5.962692969353779,,,,,,,,,,,,
2011-12-20 to 2012-01-02,,2.2856329088495575,,,,,,,,,,,,
2011-12-21 to 2012-01-03,,2.156626427523377,,,,,,,,,,,,
2011-12-22 to 2012-01-04,,1.6183709666200863,,,,,,,,,,,,
2011-12-23 to 2012-01-05,,0.41406913445601756,,,,,,,,,,,,
2011-12-24 to 2012-01-06,,-0.37637404382883954,,,,,,,,,,,,
2011-12-25 to 2012-01-07,,-0.37637404382883954,,,,,,,,,,,,
2011-12-26 to 2012-01-08,,-0.37637404382883954,,,,,,,,,,,,
2011-12-27 to 2012-01-09,,-0.37637404382883954,,,,,,,,,,,,
2011-12-28 to 2012-01-10,,0.5861086423152994,,,,,,,,,,,,
2011-12-29 to 2012-01-11,,-0.029633405767091538,,,,,,,,,,,,
2011-12-30 to 2012-01-12,,0.0,,,,,,,,,,,,
2012-01-01 to 2012-01-14,,,2.086423436614885,,,,,,,,,,,
2012-01-02 to 2012-01-15,,,2.086423436614885,,,,,,,,,,,
